T_tick,T_val,H_tick,H_val,TH_tick,TH_val,Phase_tick,Phase_val
,,516209.0,7.320312,514209.0,59.2,,
,,517209.0,7.972656,516209.0,59.2,,
,,518209.0,9.367188,517209.0,59.2,,
,,519209.0,9.367188,518209.0,59.2,,
,,520209.0,9.40625,519209.0,59.2,,
,,521209.0,12.765625,520209.0,59.1,,
,,522209.0,16.578125,521209.0,59.1,,
,,523209.0,16.578125,522209.0,59.1,,
,,523209.0,16.578125,523209.0,59.2,,
,,524209.0,17.609375,523209.0,59.2,,
,,525209.0,20.640625,524209.0,59.1,,
,,525209.0,20.640625,525209.0,59.1,,
,,526209.0,19.34375,525209.0,59.1,,
,,527209.0,19.34375,526209.0,59.1,,
,,528209.0,18.234375,527209.0,59.1,,
,,529209.0,19.609375,528209.0,59.1,,
,,530209.0,17.25,529209.0,59.0,,
,,530209.0,17.25,530209.0,59.0,,
,,531209.0,14.515625,530209.0,59.0,,
,,532209.0,13.1875,531209.0,58.9,,
,,533209.0,15.25,532209.0,58.9,,
,,534209.0,18.25,533209.0,58.9,,
,,534209.0,18.25,534209.0,58.9,,
,,535209.0,20.296875,534209.0,58.9,,
,,537209.0,21.21875,535209.0,58.9,,
,,538209.0,19.890625,537209.0,58.9,,
,,539209.0,22.359375,538209.0,58.8,,
,,540209.0,21.109375,539209.0,58.8,,
,,541209.0,21.109375,540209.0,58.8,,
,,541209.0,21.4375,541209.0,58.8,,
,,544209.0,23.5,541209.0,58.8,,
,,544209.0,23.5,544209.0,58.7,,
,,545209.0,22.203125,544209.0,58.7,,
,,547209.0,21.921875,545209.0,58.7,,
,,547209.0,21.921875,547209.0,58.6,,
,,550209.0,23.25,547209.0,58.6,,
,,551209.0,23.25,550209.0,58.6,,
,,552209.0,22.015625,551209.0,58.5,,
,,554209.0,22.453125,552209.0,58.5,,
,,554209.0,21.421875,554209.0,58.5,,
,,555209.0,23.0,554209.0,58.4,,
,,557209.0,23.125,555209.0,58.5,,
,,558209.0,23.21875,557209.0,58.4,,
,,560209.0,24.96875,558209.0,58.4,,
,,561209.0,24.96875,560209.0,58.4,,
,,562209.0,24.109375,561209.0,58.3,,
,,564209.0,22.765625,562209.0,58.3,,
,,565209.0,22.765625,564209.0,58.3,,
,,566209.0,23.0,565209.0,58.3,,
,,567209.0,25.59375,566209.0,58.3,,
,,569209.0,27.203125,567209.0,58.2,,
,,569209.0,27.203125,569209.0,58.2,,
,,569209.0,27.203125,569209.0,58.2,,
,,573209.0,27.625,569209.0,58.2,,
,,573209.0,27.625,573209.0,58.2,,
,,574209.0,26.15625,573209.0,58.2,,
,,575209.0,28.875,574209.0,58.2,,
,,576209.0,30.53125,575209.0,58.2,,
,,576209.0,27.671875,576209.0,58.2,,
,,577209.0,27.671875,576209.0,58.1,,
,,580209.0,27.375,577209.0,58.1,,
,,581209.0,28.21875,580209.0,58.1,,
,,584209.0,27.515625,581209.0,58.1,,
,,585209.0,26.71875,584209.0,58.1,,
,,586209.0,30.6875,585209.0,58.1,,
,,588209.0,30.609375,586209.0,58.1,,
,,589209.0,28.640625,588209.0,58.1,,
,,590209.0,27.140625,589209.0,58.0,,
,,591209.0,30.421875,590209.0,58.0,,
,,592209.0,30.421875,591209.0,58.0,,
,,592209.0,30.421875,592209.0,58.0,,
